id,Age,Gender,Org
1.40344E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
212484482,<=18,male,is-org
4159961776,19-29,male,non-org
4159961776,19-29,male,non-org
3033631815,19-29,male,non-org
1.14495E+18,30-39,female,non-org
1654705441,<=18,male,non-org
1.41216E+18,<=18,female,non-org
1.37553E+18,30-39,male,is-org
1.37553E+18,30-39,male,is-org
17536850,>=40,male,is-org
9.00749E+17,<=18,male,non-org
2201232962,<=18,male,non-org
2724928085,<=18,male,non-org
1.36347E+18,19-29,male,non-org
23284927,<=18,male,non-org
1.31335E+18,>=40,male,is-org
1.31335E+18,>=40,male,is-org
1.3603E+18,<=18,male,non-org
1457665975,19-29,male,non-org
8.10161E+17,19-29,male,non-org
969238434,<=18,male,is-org
1212763885,<=18,male,non-org
1.15872E+18,>=40,male,non-org
7.20229E+17,>=40,male,non-org
1169985883,19-29,male,non-org
62408817,<=18,male,non-org
1.00807E+18,19-29,male,non-org
7.26759E+17,>=40,male,non-org
115419474,<=18,male,is-org
17394793,>=40,male,is-org
1.4127E+18,>=40,male,is-org
251018023,>=40,male,non-org
1.4154E+18,<=18,male,non-org
1.21702E+18,<=18,male,is-org
1.21702E+18,<=18,male,is-org
127926235,>=40,male,is-org
2718967987,>=40,female,non-org
3138093278,19-29,male,non-org
1.3828E+18,>=40,male,is-org
1.3828E+18,>=40,male,is-org
29623479,>=40,male,non-org
1668571249,19-29,male,non-org
2589552199,30-39,male,non-org
7.59024E+17,>=40,male,is-org
7.59024E+17,>=40,male,is-org
7.59024E+17,>=40,male,is-org
33832453,19-29,male,non-org
1.35143E+18,>=40,male,is-org
1.10457E+18,30-39,female,non-org
491754307,19-29,male,non-org
1.28438E+18,>=40,male,is-org
8.95811E+17,19-29,male,non-org
1.2025E+18,30-39,female,non-org
1.25603E+18,<=18,male,non-org
1.3266E+18,19-29,male,non-org
1678813897,19-29,female,non-org
1.19485E+18,<=18,male,non-org
1.11281E+18,>=40,male,non-org
1.40636E+18,>=40,male,is-org
1.33073E+18,<=18,male,non-org
1.38534E+18,>=40,male,is-org
3146485827,30-39,male,non-org
1.2197E+18,<=18,female,is-org
1.2309E+18,19-29,male,non-org
8.52236E+17,30-39,female,non-org
1.36471E+18,<=18,male,non-org
8.21107E+17,19-29,male,non-org
1.13412E+18,19-29,male,is-org
1.13412E+18,19-29,male,is-org
1.18961E+18,30-39,male,is-org
201398352,>=40,male,non-org
201398352,>=40,male,non-org
1.08555E+18,>=40,male,is-org
1.32519E+18,<=18,male,non-org
2565307573,19-29,male,non-org
2799646646,>=40,male,is-org
1.43279E+18,30-39,male,non-org
1.03657E+18,<=18,male,non-org
52437155,>=40,male,is-org
588607300,19-29,male,non-org
1.42756E+18,>=40,male,is-org
1.35288E+18,19-29,female,non-org
354922821,>=40,male,non-org
1.37558E+18,<=18,male,is-org
1.35689E+18,19-29,male,non-org
2435204456,19-29,female,non-org
1.37236E+18,19-29,male,non-org
420060182,<=18,male,non-org
428432490,<=18,female,non-org
8.6295E+17,>=40,male,non-org
1.19396E+18,19-29,male,non-org
1.33863E+18,>=40,male,is-org
8.96426E+17,<=18,female,non-org
1475317410,19-29,male,non-org
67086713,19-29,male,non-org
7.95412E+17,<=18,male,non-org
615103079,<=18,male,non-org
1.2194E+18,<=18,male,non-org
120590279,<=18,male,non-org
43948964,30-39,male,non-org
1.33377E+18,30-39,male,is-org
1.35131E+18,<=18,male,non-org
1.12898E+18,<=18,male,non-org
1.22881E+18,>=40,male,non-org
1.22881E+18,>=40,male,non-org
2305623013,30-39,female,non-org
237355288,30-39,male,non-org
1.36458E+18,19-29,female,non-org
64782035,<=18,male,is-org
2834873671,19-29,male,non-org
2834873671,19-29,male,non-org
2834873671,19-29,male,non-org
2834873671,19-29,male,non-org
270783318,19-29,male,non-org
270783318,19-29,male,non-org
1.13221E+18,<=18,male,is-org
1.24727E+18,<=18,female,non-org
2653088766,19-29,male,non-org
1.24321E+18,>=40,male,is-org
1.07927E+18,>=40,male,non-org
1.39306E+18,<=18,male,non-org
115682734,<=18,male,non-org
9.53846E+17,>=40,female,is-org
1.35066E+18,<=18,male,non-org
1.37557E+18,>=40,male,is-org
1.40715E+18,19-29,female,non-org
1.38842E+18,<=18,male,non-org
9.60772E+17,30-39,female,is-org
1.38225E+18,<=18,male,non-org
1.40383E+18,>=40,male,is-org
1.22222E+18,<=18,male,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
2249076422,19-29,male,non-org
1.05981E+18,19-29,male,non-org
7.67386E+17,<=18,male,non-org
1.20695E+18,30-39,male,non-org
9.27436E+17,<=18,male,non-org
1.19163E+18,19-29,male,non-org
2278822326,>=40,male,is-org
1.38883E+18,30-39,male,non-org
1.01601E+18,<=18,female,non-org
319437124,19-29,female,non-org
1.43386E+18,<=18,male,non-org
1.40053E+18,19-29,male,non-org
1.03054E+18,<=18,male,non-org
202938145,19-29,male,non-org
1.16913E+18,19-29,male,non-org
8.69712E+17,19-29,male,is-org
48160300,>=40,male,non-org
1.00985E+18,<=18,male,non-org
1.39517E+18,>=40,male,is-org
1191491892,30-39,male,non-org
2751880047,<=18,male,non-org
1.38565E+18,>=40,female,is-org
33796429,>=40,female,non-org
1.1829E+18,<=18,male,non-org
8.90263E+17,>=40,male,is-org
1.06084E+18,<=18,male,non-org
8.41397E+17,<=18,male,is-org
42514101,<=18,male,non-org
7.14331E+17,19-29,male,non-org
1.35949E+18,<=18,male,non-org
245670118,<=18,male,non-org
1537380973,<=18,male,non-org
1658067493,<=18,male,non-org
1.3703E+18,>=40,male,is-org
15398150,<=18,male,non-org
1.43823E+18,<=18,male,non-org
1.06506E+18,<=18,male,is-org
1.28596E+18,19-29,male,non-org
2600688277,<=18,male,is-org
5797752,>=40,male,non-org
1.3362E+18,30-39,male,is-org
1.39768E+18,>=40,male,is-org
1.15752E+18,30-39,male,non-org
2153104528,30-39,male,non-org
1.19929E+18,<=18,male,non-org
1.4154E+18,<=18,male,non-org
1.4154E+18,<=18,male,non-org
260021069,19-29,female,non-org
549976087,19-29,male,non-org
549976087,19-29,male,non-org
629022922,<=18,male,non-org
4580957772,30-39,male,non-org
408091290,>=40,female,non-org
575585622,30-39,male,non-org
1.10987E+18,<=18,male,non-org
1.40931E+18,30-39,male,non-org
1.39182E+18,30-39,male,non-org
2600379350,19-29,male,non-org
9.57771E+17,<=18,male,non-org
525563695,30-39,male,non-org
3158120577,<=18,male,is-org
327187620,>=40,male,non-org
1.39685E+18,<=18,male,non-org
1.43456E+18,19-29,male,non-org
1.43456E+18,19-29,male,non-org
1.43456E+18,19-29,male,non-org
2595461839,19-29,male,non-org
1672223744,19-29,female,non-org
9.78455E+17,>=40,male,is-org
3180364452,>=40,female,non-org
2193789192,>=40,female,non-org
2193789192,>=40,female,non-org
3096848108,<=18,male,non-org
213306799,30-39,male,non-org
2310458468,<=18,female,non-org
8.29939E+17,<=18,female,non-org
365752732,>=40,female,is-org
3244840009,>=40,female,non-org
3027392594,<=18,male,non-org
832340096,>=40,male,is-org
320549218,<=18,female,non-org
604866058,30-39,male,non-org
465906120,<=18,male,non-org
7.40547E+17,<=18,male,non-org
394099138,>=40,male,non-org
4875758354,<=18,male,non-org
1286238691,>=40,male,is-org
8.31002E+17,>=40,male,non-org
1.34906E+18,<=18,male,non-org
1419337717,19-29,female,non-org
1.27248E+18,19-29,male,non-org
22855346,>=40,female,non-org
2583107030,<=18,male,is-org
565238857,>=40,male,non-org
305131165,30-39,female,non-org
1.40564E+18,>=40,male,is-org
1.25154E+18,>=40,male,non-org
1961229607,>=40,male,non-org
1961229607,>=40,male,non-org
22734530,19-29,female,non-org
2989163504,19-29,male,non-org
275386531,<=18,male,non-org
43213902,19-29,male,non-org
7.10014E+17,19-29,female,non-org
4879957162,19-29,male,non-org
7.83871E+17,>=40,male,non-org
7.83871E+17,>=40,male,non-org
1.38259E+18,<=18,male,is-org
243900233,<=18,female,non-org
3302246081,19-29,male,non-org
1.21322E+18,>=40,male,is-org
1.02847E+18,19-29,male,non-org
1.11108E+18,<=18,male,non-org
1.37565E+18,>=40,male,is-org
1.40058E+18,>=40,male,is-org
1.10131E+18,<=18,male,non-org
1.09573E+18,>=40,male,is-org
1.17987E+18,>=40,male,is-org
1.17987E+18,>=40,male,is-org
140667103,19-29,female,non-org
2531913528,30-39,male,non-org
1.12783E+18,>=40,male,non-org
102467108,>=40,male,is-org
12263542,30-39,male,non-org
1.37257E+18,<=18,male,is-org
1.37257E+18,<=18,male,is-org
3912073873,<=18,female,non-org
1.40635E+18,>=40,male,is-org
254391256,19-29,male,non-org
79233326,>=40,male,is-org
191292490,>=40,male,is-org
1.28056E+18,<=18,male,non-org
1.38E+18,>=40,male,non-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
40707271,19-29,male,non-org
250866859,<=18,male,non-org
9.25165E+17,19-29,female,non-org
21047690,<=18,male,non-org
7.80626E+17,<=18,male,non-org
1.21299E+18,30-39,male,non-org
1.33969E+18,<=18,female,non-org
3317410998,19-29,female,non-org
2267606845,<=18,male,non-org
1.12969E+18,19-29,male,non-org
396786172,19-29,male,non-org
1.42264E+18,>=40,male,non-org
1.04968E+18,<=18,male,non-org
143977123,>=40,male,non-org
1.2861E+18,<=18,male,non-org
1.39996E+18,>=40,male,non-org
2827170901,>=40,male,non-org
4873438714,19-29,male,non-org
1.36792E+18,<=18,male,non-org
3961231877,<=18,male,non-org
1.37554E+18,>=40,female,is-org
1.37554E+18,>=40,female,is-org
3087719804,<=18,female,is-org
4241917221,<=18,male,non-org
551002075,<=18,male,non-org
1.04725E+18,19-29,female,non-org
1.04725E+18,19-29,female,non-org
2407594262,30-39,male,non-org
1.08863E+18,<=18,male,non-org
1.2221E+18,19-29,female,is-org
1.10056E+18,<=18,male,non-org
348587687,<=18,male,non-org
27815583,<=18,male,non-org
1153705152,>=40,male,is-org
1.34586E+18,19-29,male,non-org
1.41726E+18,<=18,male,non-org
61551467,19-29,male,non-org
120699038,19-29,male,non-org
1.35006E+18,<=18,female,non-org
3197643157,<=18,male,non-org
7.85293E+17,>=40,male,non-org
1.11644E+18,19-29,male,is-org
969238434,<=18,male,is-org
727172316,<=18,male,non-org
9973392,>=40,male,non-org
242722417,>=40,male,non-org
159174779,19-29,male,non-org
36833695,19-29,female,non-org
3168717180,30-39,male,non-org
134140818,30-39,male,non-org
270783318,19-29,male,non-org
1.33073E+18,<=18,male,non-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
1734356648,>=40,male,is-org
1.40561E+18,>=40,male,is-org
1.40561E+18,>=40,male,is-org
2811207319,<=18,female,is-org
2811207319,<=18,female,is-org
17537057,>=40,male,is-org
45178961,>=40,male,is-org
3317195969,<=18,male,non-org
737975736,19-29,male,non-org
1.26506E+18,<=18,female,non-org
1.37408E+18,<=18,male,is-org
1.33672E+18,<=18,male,non-org
9.70878E+17,>=40,male,is-org
4851774495,<=18,male,non-org
935452448,>=40,male,non-org
1.42341E+18,<=18,female,non-org
1.09177E+18,>=40,male,non-org
1.39981E+18,19-29,female,non-org
1.3092E+18,19-29,male,non-org
7.31458E+17,<=18,male,non-org
703785004,19-29,male,non-org
703785004,19-29,male,non-org
2289030409,<=18,male,non-org
525285599,19-29,male,non-org
1.14412E+18,>=40,male,non-org
102857285,>=40,male,non-org
172766042,30-39,male,non-org
1.35602E+18,<=18,male,non-org
1.38984E+18,<=18,male,is-org
253283036,19-29,female,non-org
2257644356,19-29,male,non-org
2257644356,19-29,male,non-org
1.11968E+18,<=18,male,non-org
13123332,30-39,male,non-org
42640131,19-29,male,non-org
1.403E+18,>=40,male,non-org
8.75166E+17,19-29,male,non-org
1.16347E+18,30-39,male,non-org
333048274,30-39,female,non-org
1.06019E+18,<=18,male,is-org
60151246,19-29,male,non-org
3291872394,<=18,male,non-org
1.21135E+18,<=18,male,non-org
243934260,30-39,male,non-org
304718028,>=40,male,non-org
9.01433E+17,<=18,male,non-org
8.76102E+17,<=18,male,non-org
1.37557E+18,>=40,male,is-org
1.34369E+18,>=40,male,is-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1517142337,>=40,male,non-org
1.29453E+18,>=40,male,non-org
1.29453E+18,>=40,male,non-org
1.29453E+18,>=40,male,non-org
1.29453E+18,>=40,male,non-org
7.65162E+17,>=40,female,non-org
1.406E+18,>=40,male,is-org
8.42468E+17,>=40,male,is-org
1.0711E+18,19-29,female,non-org
1.0711E+18,19-29,female,non-org
7.44517E+17,<=18,male,non-org
1.43054E+18,<=18,male,non-org
1.43054E+18,<=18,male,non-org
6.98554E+17,30-39,male,non-org
755035843,>=40,female,is-org
146911424,>=40,female,non-org
7.01836E+17,19-29,male,non-org
8.40247E+17,19-29,male,non-org
7.70828E+17,19-29,male,non-org
1.43833E+18,>=40,male,is-org
1.40992E+18,<=18,male,non-org
214838510,19-29,male,non-org
1.3365E+18,30-39,female,non-org
7.86329E+17,19-29,male,non-org
7.86329E+17,19-29,male,non-org
4920420347,<=18,male,non-org
1.3362E+18,30-39,male,is-org
1.43176E+18,>=40,male,non-org
589883374,<=18,female,non-org
8.45202E+17,>=40,male,non-org
4065206352,30-39,female,non-org
568501014,19-29,male,non-org
125761154,<=18,female,non-org
1.11502E+18,30-39,female,non-org
1.43746E+18,<=18,female,non-org
2236049347,<=18,male,non-org
834668414,19-29,female,is-org
3268565808,30-39,female,non-org
622502365,>=40,male,non-org
9.73342E+17,>=40,male,is-org
71432952,30-39,male,non-org
2946217036,<=18,male,non-org
319437124,19-29,female,non-org
410170991,19-29,male,non-org
410170991,19-29,male,non-org
347048898,19-29,female,non-org
355851082,19-29,male,non-org
209355886,19-29,female,non-org
56415989,>=40,male,non-org
3223639100,19-29,male,non-org
2327500766,>=40,male,is-org
7.07031E+17,19-29,male,non-org
8.0627E+17,>=40,male,non-org
273614134,<=18,male,is-org
1.18258E+18,>=40,male,is-org
1.17024E+18,19-29,male,non-org
254293265,<=18,male,non-org
1.40347E+18,30-39,male,is-org
1.03826E+18,<=18,male,non-org
7.48425E+17,19-29,male,non-org
95719958,<=18,male,is-org
10716522,<=18,male,non-org
37528064,>=40,male,non-org
135718801,<=18,male,non-org
1.41724E+18,>=40,male,non-org
88328249,>=40,male,is-org
312253106,>=40,male,non-org
24841180,<=18,male,non-org
258008766,<=18,male,non-org
36771147,19-29,male,is-org
36771147,19-29,male,is-org
1.18932E+18,19-29,female,non-org
2554044153,30-39,male,non-org
3012720290,<=18,male,is-org
1.43434E+18,<=18,male,non-org
30074222,<=18,male,is-org
3149729430,>=40,female,is-org
59342542,>=40,male,non-org
1.04462E+18,>=40,male,non-org
1.27117E+18,>=40,male,is-org
1.22039E+18,>=40,male,is-org
20102892,30-39,male,non-org
1.11968E+18,<=18,male,non-org
270783318,19-29,male,non-org
1.00174E+18,<=18,female,non-org
1.16759E+18,<=18,male,non-org
1.10371E+18,19-29,male,non-org
1.10371E+18,19-29,male,non-org
1.20998E+18,<=18,male,non-org
1.39685E+18,<=18,male,non-org
95615704,>=40,male,non-org
1240026416,19-29,male,non-org
1.15612E+18,19-29,female,non-org
1.3976E+18,30-39,female,non-org
7.5366E+17,19-29,male,non-org
302090418,>=40,male,non-org
1.34504E+18,<=18,male,is-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
6419022,19-29,male,non-org
4900391,>=40,female,non-org
20301636,30-39,male,non-org
2616517616,19-29,male,non-org
1.36286E+18,<=18,male,non-org
1.26982E+18,19-29,female,non-org
1.13991E+18,>=40,male,non-org
1.43249E+18,<=18,female,non-org
9.96004E+17,<=18,female,non-org
1.09478E+18,19-29,female,non-org
1.28712E+18,<=18,male,non-org
16754301,>=40,male,non-org
1.18989E+18,30-39,female,non-org
1.11682E+18,19-29,female,non-org
9.68988E+17,30-39,male,non-org
1.37579E+18,30-39,female,is-org
570963417,19-29,male,non-org
2379561430,>=40,male,non-org
14313317,30-39,male,is-org
47340450,>=40,male,non-org
25645419,19-29,male,non-org
25645419,19-29,male,non-org
1.25453E+18,19-29,female,non-org
1.41794E+18,<=18,female,is-org
8.3967E+17,19-29,male,non-org
1.34369E+18,>=40,male,is-org
1.40536E+18,>=40,male,is-org
1.34403E+18,>=40,male,non-org
1.37911E+18,<=18,male,non-org
1.01429E+18,<=18,male,non-org
1038228181,>=40,female,non-org
253622592,19-29,male,non-org
2679651224,>=40,female,non-org
932805374,>=40,male,non-org
468601434,19-29,male,non-org
1.24909E+18,19-29,male,non-org
9.73935E+17,19-29,male,non-org
1630400858,19-29,male,non-org
1.0592E+18,30-39,male,non-org
459809671,<=18,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.3092E+18,19-29,male,non-org
1.33759E+18,>=40,female,non-org
1557584472,>=40,male,non-org
3160657584,19-29,male,non-org
3963896954,19-29,male,non-org
1.39041E+18,>=40,male,non-org
7.7612E+17,>=40,male,non-org
138279359,19-29,male,non-org
9.3623E+17,19-29,male,non-org
9.3623E+17,19-29,male,non-org
2158996025,19-29,male,non-org
7.1146E+17,>=40,male,is-org
1.03964E+18,30-39,male,non-org
1.3362E+18,30-39,male,is-org
1.3362E+18,30-39,male,is-org
1.3362E+18,30-39,male,is-org
1.3362E+18,30-39,male,is-org
2765945367,>=40,male,non-org
19512523,>=40,male,is-org
2761087484,19-29,male,non-org
1.39165E+18,<=18,male,is-org
1493854890,<=18,female,non-org
351100241,19-29,male,non-org
468836324,<=18,male,is-org
1228563175,>=40,male,non-org
36771147,19-29,male,is-org
36771147,19-29,male,is-org
6209872,>=40,male,non-org
1.37746E+18,>=40,male,is-org
1.37746E+18,>=40,male,is-org
78460168,>=40,male,non-org
1.32087E+18,19-29,male,non-org
1.37565E+18,>=40,male,is-org
183240470,19-29,female,non-org
1633666736,19-29,male,non-org
1.38995E+18,30-39,male,non-org
264535319,>=40,male,is-org
237349585,<=18,male,non-org
28695451,19-29,male,is-org
1.37228E+18,<=18,male,non-org
1.37228E+18,<=18,male,non-org
1.37228E+18,<=18,male,non-org
46877117,>=40,male,is-org
2868123808,19-29,male,non-org
1.33455E+18,>=40,female,non-org
2384170459,19-29,male,non-org
118002733,>=40,male,non-org
7.12385E+17,<=18,female,non-org
498122475,>=40,female,non-org
1.34166E+18,19-29,male,non-org
9.44642E+17,19-29,male,non-org
14814747,>=40,male,non-org
135784305,>=40,male,is-org
9.28769E+17,>=40,male,non-org
22073146,30-39,male,non-org
2288213054,>=40,male,non-org
2288213054,>=40,male,non-org
1.40682E+18,>=40,male,is-org
4824950818,>=40,male,non-org
1.3937E+18,>=40,male,is-org
1629984344,<=18,male,non-org
1.41632E+18,>=40,female,is-org
1277432490,>=40,male,non-org
196415460,30-39,male,non-org
1.22347E+18,<=18,male,is-org
1.20997E+18,<=18,male,non-org
1.20997E+18,<=18,male,non-org
36130103,30-39,male,is-org
1.04654E+18,<=18,male,non-org
1.04646E+18,<=18,male,non-org
48997488,30-39,male,non-org
2327995572,>=40,male,non-org
33038087,19-29,female,non-org
7.65269E+17,19-29,male,non-org
1.44222E+18,19-29,female,non-org
17449331,<=18,male,non-org
1.2548E+18,<=18,male,non-org
1.0037E+18,19-29,male,non-org
72345877,19-29,female,non-org
39766452,<=18,male,is-org
39766452,<=18,male,is-org
217582754,<=18,female,non-org
9.70752E+17,19-29,female,non-org
1217072335,>=40,male,non-org
43721242,>=40,male,non-org
1.34557E+18,19-29,male,non-org
1.30392E+18,>=40,male,non-org
1.31263E+18,>=40,male,non-org
1.31263E+18,>=40,male,non-org
1.31263E+18,>=40,male,non-org
55056200,<=18,male,non-org
1.38565E+18,>=40,female,is-org
